task_id,task_readable_name,tier,track,species,split_id,split_fold,model_id,model_readable_name,model_family,mode,calibration_method,intervention_id,seeds,auroc,auprc,accuracy,balanced_accuracy,mcc,f1,ece,brier,train_count,val_count,test_count,positive_count,negative_count,mean_abs_delta,flip_rate,positive_prob_drop,calibration_shift,sequence_length_summary,rc_mean_abs_delta,rc_flip_rate,rc_positive_prob_drop,rc_calibration_shift,mono_mean_abs_delta,mono_flip_rate,mono_positive_prob_drop,mono_calibration_shift,dinuc_mean_abs_delta,dinuc_flip_rate,dinuc_positive_prob_drop,dinuc_calibration_shift,motif_mean_abs_delta,motif_flip_rate,motif_positive_prob_drop,motif_calibration_shift,gc_only_auroc,gc_only_explainability_ratio,mono_retention,dinuc_retention,shortcut_score
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_5fold_cv,A,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,standard,1,0.7326421408568541,0.7536068437702499,0.6654968194779557,0.651343651835756,0.3264164903379159,0.7281155286147263,0.0673679497487635,0.2121713811735647,10000.0,2000.0,4559.0,2460.0,2099.0,,,,,500,0.0590673051774501,0.1063829787234042,0.000286042690277,0.0008701297729704,0.1046214774250984,0.1699934196095635,-0.0066735744476318,0.0465627648777986,0.0944469720125198,0.1695547269137969,0.0399694442749023,-0.0052162425089598,0.00413190247491,0.0074577758280324,-0.0010101795196533,0.0013290149165653,,,0.0066735744476318,-0.0399694442749023,0.6666666666666666
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_5fold_cv,B,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,standard,1,0.7661457515283324,0.6843819581056501,0.7075208913649025,0.6883459234215386,0.3802927494672143,0.6159122085048011,0.0296278935766319,0.189014363956972,10000.0,2000.0,5744.0,2241.0,3503.0,,,,,500,0.0600418262183666,0.1067200557103064,-0.0011264681816101,0.0002059635698463,0.1305117011070251,0.2273676880222841,-0.0433753132820129,0.0774873603202797,0.0940675884485244,0.1580779944289693,0.0174170732498168,0.0049043976478693,0.0046272557228803,0.0081824512534818,-0.0005475878715515,0.0008562460650682,,,0.0433753132820129,-0.0174170732498168,0.6666666666666666
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_5fold_cv,C,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,standard,1,0.7740370699060688,0.7333368649932226,0.7041518881702483,0.6886513659556707,0.3927964483094995,0.6248677248677249,0.030696306106394,0.1914823175783649,10000.0,2000.0,4793.0,2106.0,2687.0,,,,,500,0.0594324767589569,0.0895055288963071,0.0010834336280822,0.0014988091608539,0.1259300112724304,0.1865220112664302,0.0090904831886291,0.0448304406743618,0.1145205944776535,0.1810974337575631,0.0644885599613189,0.0436666057169773,0.0062910774722695,0.0108491550177341,-0.0002252459526062,-0.00170914520992,,,-0.0090904831886291,-0.0644885599613189,0.6666666666666666
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_5fold_cv,D,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,standard,1,0.7647546898778124,0.8214102474974772,0.6831152113280412,0.6873895765998523,0.3693488891371198,0.7097661623108665,0.0809735183061972,0.1999760671029673,10000.0,2000.0,4661.0,2727.0,1934.0,,,,,500,0.0584390349686145,0.0965458056211113,-0.0006296038627624,0.0007603493701155,0.1149952784180641,0.1995279982836301,0.0098500251770019,0.0008106751503721,0.1059251725673675,0.1877279553743832,0.0451196432113647,0.0319835961846495,0.0059825172647833,0.0109418579703926,-0.0004310011863708,-0.0004155365704237,,,-0.0098500251770019,-0.0451196432113647,0.5333333333333333
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_5fold_cv,E,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,standard,1,0.8150611067469109,0.8375407415691951,0.7214339058999253,0.7067051576440511,0.4451738054200602,0.7739850535245405,0.0783126357101684,0.1839438226723877,10000.0,2000.0,8034.0,4361.0,3673.0,,,,,500,0.0473767705261707,0.091361712720936,1.9073486328125e-05,-0.0003053451971032,0.0923989936709404,0.179362708488922,0.0062825679779052,0.0076336290122547,0.0865142196416854,0.1636793627084889,0.0348737835884094,-0.0198501305956507,0.0037629958242177,0.0084640278815036,-0.0002693533897399,0.0004728321994096,,,-0.0062825679779052,-0.0348737835884094,0.6666666666666666
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_chr1_chr2_holdout,A,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.6869750000000001,,0.6235,,,,0.3181407397068225,0.3347911351781911,6000.0,,2000.0,1000.0,1000.0,,,,,500,0.3622616513025858,0.3735,0.0006108221791323,-0.0114690688135337,0.4351403646945209,0.444,-0.0606059496113583,0.0963087206351825,0.4242221340585282,0.4355,0.1256083039000757,0.0442869000982519,,,,,,,0.0606059496113583,-0.1256083039000757,0.8666666666666668
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_chr1_chr2_holdout,A,small_cnn,CNN,cnn,full,none,standard,5,0.6723289999999998,,0.603,,,,0.0850571751743555,0.2344348471475057,6000.0,,2000.0,1000.0,1000.0,,,,,500,0.0197018776088953,0.0425,0.0014029741287231,-0.0030294508785009,0.0607040263712406,0.126,0.0048069357872009,0.0008753013461828,0.0578648224472999,0.1275,0.0159721970558166,-0.0105276739448309,,,,,,,-0.0048069357872009,-0.0159721970558166,0.5333333333333333
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,chromosome_chr1_chr2_holdout,A,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,standard,5,0.686525,,0.622,,,,0.0772248089723289,0.2300904437721271,6000.0,,2000.0,1000.0,1000.0,,,,,500,0.0111639592796564,0.0175,6.711483001708984e-05,-0.0001617125310004,0.0587466582655906,0.1225,-0.0007038712501525,0.0110482534952461,0.0541157163679599,0.108,0.0112571716308593,-0.0029642915539443,,,,,,,0.0007038712501525,-0.0112571716308593,0.5999999999999999
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,matched_test,none,gc_only,GC-only logistic regression,diagnostic_logistic_regression,frozen,none,standard,1,0.6392853233794811,0.7579962588652798,0.6033807829181494,0.5920823896971834,0.1807072478681446,0.6660674157303371,0.0687737820620118,0.2309419571875778,10000.0,2000.0,5620.0,3474.0,2146.0,,,,,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6392853233794811,1.0,-0.0,-0.0,0.6666666666666666
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,matched_test,none,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.6843793945812884,0.7777051359398602,0.6373665480427047,0.6297257593487717,0.2541286119788854,0.692979813196746,0.2490119017790831,0.2889201660699905,10000.0,2000.0,5620.0,3474.0,2146.0,,,,,500,0.3039108981330134,0.3291814946619217,-0.002313519937267,-0.0037530001234604,0.3941879219097683,0.4161921708185053,-0.1047314240068123,0.0873184386052741,0.3796335837544214,0.4208185053380783,0.0906788775459468,0.065031368913936,0.0335987778632612,0.0393238434163701,0.0090662896389669,0.0041472949621216,0.6392853233794811,0.9341095428079094,0.1047314240068123,-0.0906788775459468,0.8333333333333334
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,cpg_only,CpG-only logistic regression,diagnostic_logistic_regression,frozen,none,standard,1,0.6356744103495693,0.6314792386972754,0.5913932066781807,0.5913932066781807,0.184748813068417,0.5593667546174143,0.0341431960186504,0.2357786255194748,10000.0,2000.0,6948.0,3474.0,3474.0,,,,,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339186999468708,1.154551273415702,-0.0,-0.0,0.5303030303030304
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,dnabert2,DNABERT-2,foundation_model,frozen,none,standard,1,0.829724,,0.736,,,,0.0248308120776902,0.1684215524305007,2000.0,,1000.0,500.0,500.0,,,,,500,0.0591436634907785,0.097,-0.003537693072833,0.0132064982909392,0.1908418012604889,0.341,-0.048888688524904,0.1085232303233046,0.1434052035970671,0.227,0.0233092158668266,0.0129624726783854,,,,,0.7339186999468708,0.8845335315681729,0.048888688524904,-0.0233092158668266,0.6363636363636364
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,gc_only,GC-only logistic regression,diagnostic_logistic_regression,frozen,none,standard,2,0.7339186999468708,0.7350114162134621,0.6691134139320668,0.6691134139320668,0.3388057557061621,0.6591549295774648,0.0111692881865568,0.2081144388447765,8000.0,2000.0,4474.0,2237.0,2237.0,,,,,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339186999468708,1.0,-0.0,-0.0,0.5
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.700194,,0.6525,,,,0.2857826502558501,0.3092504288842322,6000.0,,2000.0,1000.0,1000.0,,,,,500,0.3707913085785532,0.378,0.0172717217792954,0.0105582427753119,0.4242434977687761,0.4345,-0.0796955816894356,0.082524954120737,0.4051801925094063,0.419,0.13848789357906,0.0711104638266946,,,,,0.7339186999468708,1.0481647942525512,0.0796955816894356,-0.13848789357906,0.8030303030303031
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,repeat_only,Repeat-only logistic regression,diagnostic_logistic_regression,frozen,none,standard,1,0.532776006249567,0.52140112242657,0.5213010938399539,0.5213010938399539,0.0427094011913916,0.5376702807895468,0.0045908297367237,0.2492082859315183,10000.0,2000.0,6948.0,3474.0,3474.0,,,,,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339186999468708,1.3775370724992502,-0.0,-0.0,0.5454545454545455
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,small_cnn,CNN,cnn,full,none,gc_balanced,1,0.7523539999999999,0.7557399464888412,0.643,0.643,0.3435366660014561,0.5062240663900415,0.1202878156006336,0.2186517150833546,5400.0,600.0,2000.0,1000.0,1000.0,,,,,500,0.0330276787281036,0.046,0.0026889145374298,0.0018461576886475,0.0645693987607956,0.0905,0.0012133717536926,-0.0053379424214362,0.0583359636366367,0.0915,-0.0016725361347198,-0.0046335859261453,0.0023633041419088,0.006,-0.0010576248168945,-0.000968029923737,0.7339186999468708,0.9754965082220216,-0.0012133717536926,0.0016725361347198,0.5757575757575757
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,small_cnn,CNN,cnn,full,none,standard,5,0.7535540000000001,,0.654,,,,0.0793757087886333,0.2086222937918012,6000.0,,2000.0,1000.0,1000.0,,,,,500,0.0188364125788211,0.036,0.0013142824172973,-0.0012302174866199,0.059227667748928,0.1215,0.0077331066131591,-0.0043589839041233,0.0571020133793354,0.12,0.0144553780555725,-0.0129581188857555,,,,,0.7339186999468708,0.973943075011042,-0.0077331066131591,-0.0144553780555725,0.4090909090909091
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,small_cnn,CNN,cnn,full,temperature,standard,1,0.7609539999999999,0.7637869129258041,0.683,0.683,0.3726446156241422,0.6501103752759382,0.0401109736561775,0.2002463834028573,5400.0,600.0,2000.0,1000.0,1000.0,,,,,500,0.0283500477671623,0.0575,0.0011298060417175,0.0009519101865589,0.0726794376969337,0.1325,0.0204386115074157,0.0166360071003437,0.0662988275289535,0.124,0.0042489171028137,-0.0006401136294007,0.0029643948655575,0.0055,-0.0015625357627868,-0.0015525360852479,0.7339186999468708,0.9644718339700834,-0.0204386115074157,-0.0042489171028137,0.515151515151515
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,gc_balanced,1,0.766951,0.7682835384685198,0.684,0.684,0.3796672394680416,0.6396807297605474,0.0617251340337097,0.2005870326856444,5400.0,600.0,2000.0,1000.0,1000.0,,,,,500,0.0409744903445243,0.0665,-0.0038173198699951,-0.0021347451433539,0.0944798663258552,0.1655,0.0128912925720214,0.0076474337242543,0.0844901651144027,0.1535,0.0121446847915649,0.0030641348399221,0.0044862576760351,0.006,-0.0019232630729675,-0.0020812772251665,0.7339186999468708,0.9569303644520584,-0.0128912925720214,-0.0121446847915649,0.515151515151515
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,small_cnn_rc_aug,RC-aug CNN,cnn,full,none,standard,5,0.7645774999999999,,0.6745,,,,0.0708906665369868,0.2026313437309672,6000.0,,2000.0,1000.0,1000.0,,,,,500,0.0141832903027534,0.031,0.0001065731048583,0.0005418918952346,0.0659988671541214,0.124,0.0030723810195922,0.0056424895748496,0.0613313354551792,0.1165,0.0171687602996826,-0.0103029819764196,,,,,0.7339186999468708,0.9599009910007432,-0.0030723810195922,-0.0171687602996826,0.4090909090909091
human_enhancers_cohn,Enhancers (Cohn),core,short_context,human,official,none,small_cnn_rc_aug,RC-aug CNN,cnn,full,temperature,standard,1,0.7646739999999999,0.7637042026496138,0.694,0.694,0.3881521854909173,0.6896551724137931,0.0204600488692521,0.1977643604671946,5400.0,600.0,2000.0,1000.0,1000.0,,,,,500,0.0647559240460395,0.129,-0.0014654397964477,0.0043052147552371,0.0994384959340095,0.19,0.0199081897735595,0.0188156877420842,0.0885006263852119,0.169,0.0220335721969604,0.010983017694205,0.0036666297819465,0.0055,-0.0013246536254882,0.0048043850138783,0.7339186999468708,0.9597798538290446,-0.0199081897735595,-0.0220335721969604,0.5606060606060606
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,A,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.7615149839590796,0.7688603102591054,0.6964024343270935,0.6970938832025357,0.3937987452358936,0.7014846235418876,0.1914875402886396,0.2399869481308769,10000.0,2000.0,25962.0,13578.0,12384.0,,,,,2-573,0.2754046422324609,0.2942377320699484,-0.0068635805221816,-0.0079797390683105,0.4230363545166795,0.4606347739003158,0.1807493855343065,0.1665397493151055,0.4028366528675398,0.4428395347045682,0.2325029097629194,0.1390812209177193,0.0200905001453425,0.0220322009090208,0.0069523447167394,0.0023934753063565,,,-0.1807493855343065,-0.2325029097629194,0.7333333333333334
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,B,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.7687034493235819,0.7329715266866784,0.7071989008207687,0.7047204675616556,0.4095491948671766,0.6780119284294235,0.1832003642562582,0.2317530925836669,10000.0,2000.0,27657.0,12595.0,15062.0,,,,,2-573,0.2847065499644988,0.3063238963011173,0.0025594683652738,0.0068251236635913,0.4087522258407536,0.445239903098673,0.2074962280697598,0.1554116668840222,0.3853476647042863,0.4198213833749141,0.2175492374170419,0.1195481279575879,0.0220933808564505,0.0235383447228549,0.0164537431483074,-0.0007609592382158,,,-0.2074962280697598,-0.2175492374170419,0.7333333333333334
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,C,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.7707284364208892,0.7629268386145829,0.7058355543179919,0.7059700626658671,0.4119401253317343,0.7058355543179919,0.1784524065710565,0.2306224870437931,10000.0,2000.0,25139.0,12743.0,12396.0,,,,,2-573,0.286570305020216,0.3066549982099527,0.0011690885525149,0.0039597686034552,0.4205582617222689,0.4588488006682843,0.1401255946825896,0.1704496469110647,0.3997115563480179,0.4379251362424917,0.2406043104146407,0.1413012909472486,0.0202661748551021,0.0227137117625999,0.0046280001927903,0.0004458543165593,,,-0.1401255946825896,-0.2406043104146407,0.7333333333333334
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,D,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.774374999711797,0.7782155577500556,0.7117582534234458,0.7115108503524907,0.4230372538133291,0.7198376668042372,0.1738043106786314,0.2283224147955804,10000.0,2000.0,28261.0,14529.0,13732.0,,,,,3-573,0.2818734173695107,0.3032801387070521,0.0056556122017481,0.0070768444292877,0.4394759312707582,0.478645483174693,0.2855399145078628,0.1985803553320266,0.4057240503207495,0.4463040939811047,0.2442679942207844,0.1432956496223799,0.0203538580628743,0.0217614380241321,0.005262196353185,0.0002685639228542,,,-0.2855399145078628,-0.2442679942207844,0.8
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,E,kmer_logistic_regression,6-mer logistic regression,classical,frozen,none,standard,1,0.7769635768475593,0.7720808921420041,0.7112895468707525,0.7112932558717144,0.4225855220875684,0.7114464252126481,0.1808304314637702,0.229320889177746,10000.0,2000.0,47823.0,23976.0,23847.0,,,,,2-573,0.2840844165364181,0.3020304037806076,-0.0003173486795609,0.0023969934241021,0.4199367079582977,0.4528992325868306,0.1439211546043252,0.1653147666704849,0.4020242092873761,0.4359826861551973,0.2125340588420849,0.1298109017397369,0.0180373961630612,0.0189866800493486,0.0101130503084405,0.0018458385604914,,,-0.1439211546043252,-0.2125340588420849,0.7333333333333334
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,A,small_cnn,CNN,cnn,full,none,standard,1,0.8832556193652674,0.892114865254931,0.8019027809875973,0.8006467762774028,0.6027006277179192,0.8138415318347992,0.0155243682612286,0.1386355288526479,10000.0,2000.0,25962.0,13578.0,12384.0,,,,,2-573,0.096116155385971,0.1142824127571065,0.0013932585716247,0.0019463165911779,0.345520555973053,0.443879516216008,0.3865590095520019,0.2442669111023677,0.2140871286392212,0.2683537477852246,0.1562461256980896,0.0966236570982169,0.0031628098804503,0.0036977120406748,-0.0007619261741638,0.0002603631425876,,,-0.3865590095520019,-0.1562461256980896,0.7333333333333333
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,B,small_cnn,CNN,cnn,full,none,standard,1,0.8706040597896039,0.851152108038595,0.7838883465307156,0.7755585870317468,0.5648658404585416,0.7419368766460861,0.0529844317533102,0.1490808488860819,10000.0,2000.0,27657.0,12595.0,15062.0,,,,,2-573,0.1283820271492004,0.1499077991105326,-0.0028693675994873,-0.0018535252017608,0.2867926061153412,0.3581371804606428,0.3460249006748199,0.1921046317009187,0.1899316757917404,0.2570416169505007,0.1575120091438293,0.078887809979049,0.0030939653515815,0.0034349350978052,-0.0016242861747741,-0.0014886950775854,,,-0.3460249006748199,-0.1575120091438293,0.7333333333333333
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,C,small_cnn,CNN,cnn,full,none,standard,1,0.872177518286207,0.8695228436888968,0.7912804805282628,0.7912895828488821,0.5825368273339365,0.7934007953695318,0.0130138240745416,0.1450942530573228,10000.0,2000.0,25139.0,12743.0,12396.0,,,,,2-573,0.1045122295618057,0.1199729503957993,0.0003831386566162,0.0002566346121949,0.3241318166255951,0.4350212816738931,0.3577809333801269,0.2332542193235164,0.189804121851921,0.2559369903337444,0.1440860033035278,0.096885100334552,0.0025243621785193,0.0026651815903576,-0.0010568499565124,-0.0013490857057736,,,-0.3577809333801269,-0.1440860033035278,0.8
human_enhancers_ensembl,Enhancers (Ensembl),core,short_context,human,chromosome_5fold_cv,D,small_cnn,CNN,cnn,full,none,standard,1,0.880514198357807,0.8843833147608215,0.7828810020876826,0.7797201182074915,0.576045611698434,0.8085491419656786,0.0874152702484463,0.1521635185841203,10000.0,2000.0,28261.0,14529.0,13732.0,,,,,3-573,0.0964691415429115,0.1053395138176285,-0.001909852027893,0.0014818663198765,0.364674299955368,0.4525671419978062,0.3759334087371826,0.1507034148097002,0.1973516792058944,0.2250097307243197,0.1217297315597534,0.0204314623707031,0.002948083449155,0.0037861363716782,-0.0006707906723022,0.0010841480130341,,,-0.3759334087371826,-0.1217297315597534,0.5333333333333333
