task_id,task_label,model_id,model_label,sequence_id,original_prob,motif_disrupted_prob,gc_preserving_prob,random_edit_prob,motif_drop,gc_preserving_motif_drop,random_edit_drop,motif_minus_random
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006535,0.9999539648730109,0.9997934249904864,0.999926865863739,0.9999713069129322,0.000160539882524513,2.709900927189146e-05,-1.7342039921319774e-05,0.00017788192244583279
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP005020,0.9906398943938256,0.9858286403603091,0.9923596206182393,0.9913123381825205,0.004811254033516454,-0.0017197262244137423,-0.0006724437886949097,0.005483697822211364
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP007133,0.9176300460732196,0.7683895413425212,0.6057831225272209,0.8151671535369276,0.1492405047306984,0.31184692354599874,0.10246289253629204,0.04677761219440635
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP013964,0.06310696042698266,0.024994741853147918,0.024994741853147918,0.06124268827205339,0.03811221857383475,0.03811221857383475,0.001864272154929271,0.036247946418905476
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP000136,0.9996725668083333,0.9990531122086233,0.9998706752367575,0.9986390876900991,0.0006194545997100231,-0.00019810842842427068,0.0010334791182341485,-0.00041402451852412536
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014416,0.9999997313136584,0.9999999653164408,0.9999999653164408,0.9999997534266833,-2.340027823732882e-07,-2.340027823732882e-07,-2.2113024966685657e-08,-2.1188975740660254e-07
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP015701,0.9998857303008665,0.9957495448090832,0.9987986990276551,0.9999702349301216,0.004136185491783295,0.001087031273211414,-8.450462925513325e-05,0.0042206901210384284
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP003226,0.9999968048970034,0.9999924029196832,0.9999929436704968,0.9999996350945642,4.401977320211969e-06,3.861226506529647e-06,-2.830197560865777e-06,7.232174881077746e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP005789,0.05100724576145524,0.01785340753938677,0.01785340753938677,0.004529551224754892,0.033153838222068466,0.033153838222068466,0.046477694536700344,-0.013323856314631878
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP012211,0.001692185466796864,0.00016056602147234325,0.00253427451622548,0.0027430822963606153,0.0015316194453245209,-0.0008420890494286158,-0.0010508968295637512,0.002582516274888272
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017515,0.9999757696113026,0.9999758791977139,0.9999675841659188,0.9998252778283828,-1.0958641127878366e-07,8.18544538383481e-06,0.0001504917829198149,-0.0001506013693310937
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014333,0.9999999997566209,0.9999999993378526,0.9999999998009279,0.9999999994335935,4.1876835332743667e-10,-4.430700251134567e-11,3.230273826204666e-10,9.574097070697007e-11
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006778,0.9999999999508848,0.9999999998286981,0.9999999999701015,0.9999999999727207,1.2218670519814623e-10,-1.921662828863191e-11,-2.183586644832758e-11,1.440225716464738e-10
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP002477,0.9999917059425721,0.9999940014413827,0.9999813253375137,0.9999900328571396,-2.295498810589436e-06,1.0380605058424308e-05,1.6730854325297528e-06,-3.968584243119189e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017557,0.9999958041232488,0.9999926501844488,0.9999926501844488,0.9999845237101932,3.1539388000156876e-06,3.1539388000156876e-06,1.1280413055647642e-05,-8.126474255631955e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP012863,0.9999995233631056,0.9999874668318386,0.9999984154004261,0.999999926238894,1.2056531267012893e-05,1.1079626794918696e-06,-4.02875788396706e-07,1.24594070554096e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP000169,0.9999998902264601,0.999999964006355,0.999999964006355,0.9999999646848937,-7.377989497125981e-08,-7.377989497125981e-08,-7.445843364095595e-08,6.785386696961382e-10
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP015883,0.9998365091962337,0.998136923992902,0.9926628182510159,0.9998988663248178,0.0016995852033316883,0.007173690945217803,-6.235712858415621e-05,0.0017619423319158445
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP011158,0.9999863221901224,0.9999523521060106,0.9999806829299034,0.9999109542893169,3.3970084111767385e-05,5.63926021901473e-06,7.536790080553413e-05,-4.139781669376674e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP015308,0.9995683889308766,0.9903373424824066,0.9988818184567387,0.9976092852630697,0.00923104644847006,0.0006865704741378931,0.0019591036678069385,0.007271942780663121
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006393,0.9999990126803886,0.9999978817119916,0.9999944986905643,0.9999961078728935,1.1309683970450735e-06,4.513989824261877e-06,2.904807495096584e-06,-1.7738390980515106e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP001338,0.9700273219720814,0.9852094634923716,0.6521273998687016,0.9239501137774019,-0.015182141520290182,0.3178999221033798,0.04607720819467953,-0.06125934971496971
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP004539,0.9998108095609398,0.9989198469922164,0.9994518749691875,0.9997141116908316,0.0008909625687234524,0.00035893459175229125,9.669787010824216e-05,0.0007942646986152102
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP011972,0.9999999999967915,0.9999999999878089,0.9999999999878089,0.9999999999983766,8.982592447637217e-12,8.982592447637217e-12,-1.5851764345597985e-12,1.0567768882197015e-11
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014228,0.9999999990484709,0.9999999980659404,0.999999999512867,0.9999999975388787,9.825305014032892e-10,-4.6439607714887643e-10,1.509592228998713e-09,-5.270617275954237e-10
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP008522,0.9999999304253433,0.9999997305814468,0.999998629570485,0.9999994946856128,1.998438965422622e-07,1.300854858277134e-06,4.357397305199129e-07,-2.3589583397765068e-07
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP001296,0.07510964745258468,0.04841135172807996,0.08503970848196529,0.5682855473922087,0.026698295724504717,-0.009930061029380613,-0.493175899939624,0.5198741956641287
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP007154,0.999999603014889,0.9999990304130255,0.9999996889027964,0.9999994489391885,5.726018634799601e-07,-8.58879074527863e-08,1.5407570053138642e-07,4.185261629485737e-07
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006587,0.9999995341797685,0.9999963734601048,0.9999963734601048,0.9999990137959858,3.1607196636640467e-06,3.1607196636640467e-06,5.203837827316704e-07,2.6403358809323763e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP002306,0.9838769415909685,0.9810273511695772,0.9936269754889898,0.9961883492295456,0.0028495904213913237,-0.009750033898021315,-0.012311407638577077,0.0151609980599684
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP007934,0.9999999999999849,0.9999999999998581,0.9999999999999944,0.9999999999999505,1.2678746941219288e-13,-9.547918011776346e-15,3.441691376337985e-14,9.237055564881302e-14
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP019729,0.999829314462535,0.9980896304274222,0.9970547305919162,0.9998209001183755,0.0017396840351128207,0.0027745838706187964,8.414344159435316e-06,0.0017312696909533853
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP003759,0.999987281037578,0.9999931213582293,0.9999931213582293,0.9999909219283887,-5.8403206513180095e-06,-5.8403206513180095e-06,-3.6408908107299354e-06,-2.199429840588074e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017500,0.9996178990015866,0.9992022437142557,0.9992022437142557,0.9996191742215469,0.00041565528733089607,0.00041565528733089607,-1.2752199602950043e-06,0.0004169305072911911
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP008247,0.9979492515920885,0.9946838893923157,0.9966083774378043,0.9746389654694221,0.0032653621997728033,0.0013408741542841884,0.02331028612266639,-0.020044923922893587
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006410,0.9961621393640236,0.9391504863562544,0.9391504863562544,0.9977273718076494,0.057011653007769225,0.057011653007769225,-0.0015652324436257192,0.058576885451394944
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP002704,0.9999678378993081,0.9998726217333554,0.999997188784119,0.9999849606216181,9.521616595264959e-05,-2.935088481093029e-05,-1.712272231002565e-05,0.00011233888826267524
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP011583,0.9999975704673043,0.9999997434730833,0.9999996539471318,0.9999976201677944,-2.1730057789826063e-06,-2.0834798274416144e-06,-4.970049005681432e-08,-2.123305288925792e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014231,0.9999999999883631,0.999999999953022,0.9999999999940594,0.9999999999757634,3.534106340907783e-11,-5.696332294746753e-12,1.2599699061865977e-11,2.2741364347211857e-11
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP000986,0.9999591366231442,0.9991939522394921,0.9997696083998848,0.9999830678111451,0.0007651843836520289,0.00018952822325934982,-2.3931188000925196e-05,0.0007891155716529541
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014307,0.9999746917632187,0.9998233716781888,0.99998176356321,0.9999773392873178,0.00015132008502993788,-7.07179999126506e-06,-2.6475240990642135e-06,0.0001539676091290021
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP016708,0.9999826253069404,0.9998915870859527,0.9999513894076952,0.9999680768482273,9.103822098766035e-05,3.123589924514114e-05,1.4548458713070644e-05,7.64897622745897e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP019114,0.9999991723088998,0.999998121831906,0.9999976514222431,0.9999997881506024,1.0504769938357583e-06,1.5208866567251178e-06,-6.158417026336238e-07,1.6663186964693821e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017267,0.9999995366398049,0.9999965093221033,0.9999965093221033,0.9999983775452075,3.02731770163156e-06,3.02731770163156e-06,1.1590945974138123e-06,1.8682231042177477e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP004558,0.20089139120228522,0.02045802771284198,0.02045802771284198,0.5510167291265575,0.18043336348944325,0.18043336348944325,-0.3501253379242723,0.5305587014137155
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014251,0.9999999999939615,0.9999999999863005,0.9999999999863005,0.9999999999938396,7.66098295912343e-12,7.66098295912343e-12,1.219024881038422e-13,7.539080471019588e-12
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017278,0.9999960078948519,0.9999996510681629,0.9999996510681629,0.9999976512817788,-3.6431733110298126e-06,-3.6431733110298126e-06,-1.6433869268750456e-06,-1.999786384154767e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006126,0.9999893834699435,0.9999722090209051,0.9999952678528706,0.9999581442473541,1.717444903837073e-05,-5.8843829271459924e-06,3.123922258940759e-05,-1.4064773551036858e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006365,0.9999999726488934,0.9999997426936762,0.9999986765641651,0.9999999896387172,2.299552172013719e-07,1.2960847283194354e-06,-1.6989823770074963e-08,2.4694504097144687e-07
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP016044,0.9923185191197624,0.9616355532804041,0.9859130389435194,0.9695093809593641,0.030682965839358367,0.006405480176242984,0.022809138160398312,0.007873827678960055
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP008228,0.9999999999704574,0.9999999998886144,0.9999999998886144,0.9999999998385978,8.184297684010744e-11,8.184297684010744e-11,1.3185963432249537e-10,-5.001665748238793e-11
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP015295,0.9999881088559787,0.9998873445773716,0.999893151535828,0.9999827408757894,0.00010076427860705728,9.495732015063485e-05,5.36798018924145e-06,9.539629841781583e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP012719,0.05069491620033221,0.06356810095604525,0.06356810095604525,0.035869843665721705,-0.012873184755713037,-0.012873184755713037,0.014825072534610503,-0.02769825729032354
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP018185,0.999999360537489,0.9999985935279043,0.9999985935279043,0.9999999341481979,7.670095846235014e-07,7.670095846235014e-07,-5.736107089315823e-07,1.3406202935550837e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP010099,0.9999999999176814,0.9999999998365294,0.9999999995544908,0.9999999998833635,8.115197402958074e-11,3.6319058871470133e-10,3.431788186958329e-11,4.6834092159997454e-11
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP004968,0.9999999999911449,0.9999999999991627,0.9999999999939411,0.9999999999989311,-8.017808639237956e-12,-2.7962077098209193e-12,-7.786216116301148e-12,-2.3159252293680765e-13
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP001393,0.880925260516968,0.7057711685529711,0.45807760357304866,0.9044082039618659,0.1751540919639969,0.4228476569439193,-0.023482943444897986,0.19863703540889488
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP018276,0.9999999992702926,0.9999999982414813,0.999999999072531,0.9999999947127869,1.0288112584078135e-09,1.9776158488582496e-10,4.557505706159759e-09,-3.5286944477519455e-09
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP007333,0.5754758033051975,0.5561065431442439,0.7744102322118013,0.45152557389939396,0.01936926016095364,-0.19893442890660373,0.12395022940580358,-0.10458096924484994
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017546,0.8770236677014709,0.9479737975432005,0.9479737975432005,0.8544557760997992,-0.07095012984172966,-0.07095012984172966,0.02256789160167172,-0.09351802144340138
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014615,0.9999998944260811,0.9999974844269105,0.9999974844269105,0.9999999445272247,2.409999170560617e-06,2.409999170560617e-06,-5.010114367820506e-08,2.4601003142388222e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017435,0.999932358897268,0.9998116121413713,0.9999257521891597,0.9999952209900809,0.00012074675589668349,6.6067081082588075e-06,-6.286209281292088e-05,0.00018360884870960437
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP013154,0.6631042684641617,0.17912758078545862,0.44972246144255157,0.4483032887266309,0.48397668767870305,0.21338180702161014,0.21480097973753082,0.26917570794117224
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP000100,0.9999994338681185,0.9999994904568089,0.9999981289439405,0.9999989656661308,-5.6588690400261044e-08,1.3049241780471732e-06,4.6820198773556143e-07,-5.247906781358225e-07
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014527,0.9999965126603034,0.9999852499855684,0.9999852499855684,0.9999990805884009,1.1262674735057487e-05,1.1262674735057487e-05,-2.567928097496619e-06,1.3830602832554106e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP004709,0.9207432751532287,0.8485196633115342,0.6915795986098856,0.976876160168402,0.07222361184169457,0.22916367654334313,-0.05613288501517322,0.12835649685686779
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP001449,0.9998630261642661,0.9999214575814419,0.999914859406161,0.9998979076472491,-5.8431417175763833e-05,-5.183324189483862e-05,-3.4881482982918044e-05,-2.354993419284579e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP003040,0.9999996821099224,0.9999977039349307,0.999999605537105,0.9999929431126598,1.978174991701387e-06,7.657281742012856e-08,6.738997262556445e-06,-4.7608222708550585e-06
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014116,0.9999999999591935,0.9999999996068647,0.9999999995403694,0.999999999934073,3.523288327755836e-10,4.1882408652327285e-10,2.5120572288983567e-11,3.272082604866e-10
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP006450,0.9999998877482114,0.9999998182177245,0.9999998182177245,0.999999864858229,6.953048681257457e-08,6.953048681257457e-08,2.288998235400186e-08,4.664050445857271e-08
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP017395,0.9999999999974671,0.9999999999852227,0.9999999999958575,0.9999999999965756,1.2244427693985926e-11,1.609601341101552e-12,8.915090887740007e-13,1.1352918605211926e-11
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP012129,0.9999535610347104,0.9984437002536342,0.9988523885379809,0.9996119525837124,0.0015098607810762887,0.0011011724967295855,0.00034160845099806547,0.0011682523300782233
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP013364,0.9993203706176368,0.9978040831041336,0.9981587899727475,0.9983260618154166,0.0015162875135031895,0.0011615806448892485,0.0009943088022201785,0.000521978711283011
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP009213,0.999999997513404,0.9999999894648287,0.9999999982155738,0.9999999964344533,8.04857525071867e-09,-7.021698777975871e-10,1.078950706556725e-09,6.969624544161945e-09
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP001322,0.9999814875661281,0.9999646283505905,0.9999454049694605,0.9999478202533038,1.6859215537623484e-05,3.608259666765257e-05,3.3667312824392504e-05,-1.680809728676902e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP016806,0.8402016543158699,0.7177737449258531,0.9606823453661774,0.851932232470672,0.1224279093900168,-0.12048069105030745,-0.011730578154802052,0.13415848754481885
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP000288,0.9999915358042365,0.9999760300288809,0.9999760300288809,0.9999957867525067,1.5505775355584284e-05,1.5505775355584284e-05,-4.250948270168031e-06,1.9756723625752315e-05
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP000104,0.9743218305859348,0.889083077189958,0.9549489171888448,0.9927843267381318,0.08523875339597675,0.01937291339709002,-0.018462496152196972,0.10370124954817372
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP008621,0.9999999993649493,0.9999999993338438,0.9999999987290493,0.9999999992338269,3.110556257013286e-11,6.358999993238967e-10,1.3112244623414426e-10,-1.000168836640114e-10
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014250,0.9999999999999847,0.9999999999999902,0.999999999999994,0.9999999999999734,-5.551115123125783e-15,-9.325873406851315e-15,1.1324274851176597e-14,-1.687538997430238e-14
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP014841,0.9999999826995444,0.9999999507162667,0.9999999634656038,0.9999999878009761,3.1983277692937406e-08,1.9233940551366402e-08,-5.101431721499239e-09,3.7084709414436645e-08
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP007136,0.9998076014094431,0.9981910733593791,0.9999301531984063,0.9999810885720765,0.00161652805006407,-0.00012255178896314334,-0.00017348716263332342,0.0017900152126973934
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP004667,0.9829097735490869,0.9587517421193358,0.9587517421193358,0.987807745518739,0.024158031429751148,0.024158031429751148,-0.004897971969652026,0.029056003399403174
human_nontata_promoters,Promoters,kmer_logistic_regression,6-mer logistic regression,FP013656,0.03696007914083017,0.0024412634970306687,0.00760154634661882,0.2223039430318622,0.0345188156437995,0.029358532794211346,-0.18534386389103205,0.21986267953483155
